cell_barcode,donor,sample,condition,batch,lane,pathway_score,nc_unit,nc_split
cell_treated_1040,donor_1,single_treated,treated,batch_1,lane_3,-0.0116,,
cell_treated_1041,donor_1,single_treated,treated,batch_1,lane_1,-1.8116,,
cell_treated_1042,donor_1,single_treated,treated,batch_1,lane_2,-2.7133,,
cell_treated_1043,donor_1,single_treated,treated,batch_1,lane_3,-1.8975,,
cell_treated_1044,donor_1,single_treated,treated,batch_1,lane_1,1.5923,,
cell_treated_1045,donor_1,single_treated,treated,batch_1,lane_2,1.0234,,
cell_treated_1046,donor_1,single_treated,treated,batch_1,lane_3,-1.5865,,
cell_treated_1047,donor_1,single_treated,treated,batch_1,lane_1,-1.629,,
cell_treated_1048,donor_1,single_treated,treated,batch_1,lane_2,-0.6686,,
cell_treated_1049,donor_1,single_treated,treated,batch_1,lane_3,-1.6494,,
cell_treated_1050,donor_1,single_treated,treated,batch_1,lane_1,0.4101,,
cell_treated_1051,donor_1,single_treated,treated,batch_1,lane_2,-0.9783,,
cell_treated_1052,donor_1,single_treated,treated,batch_1,lane_3,-1.9863,,
cell_treated_1053,donor_1,single_treated,treated,batch_1,lane_1,0.4089,,
cell_treated_1054,donor_1,single_treated,treated,batch_1,lane_2,-1.4831,,
cell_treated_1055,donor_1,single_treated,treated,batch_1,lane_3,-0.6787,,
cell_treated_1056,donor_1,single_treated,treated,batch_1,lane_1,-0.9127,,
cell_treated_1057,donor_1,single_treated,treated,batch_1,lane_2,-1.2144,,
cell_treated_1058,donor_1,single_treated,treated,batch_1,lane_3,-0.5751,,
cell_treated_1059,donor_1,single_treated,treated,batch_1,lane_1,-1.5925,,
cell_treated_1060,donor_1,single_treated,treated,batch_1,lane_2,-2.7445,,
cell_treated_1061,donor_1,single_treated,treated,batch_1,lane_3,-3.108,,
cell_treated_1062,donor_1,single_treated,treated,batch_1,lane_1,-2.1666,,
cell_treated_1063,donor_1,single_treated,treated,batch_1,lane_2,-1.6584,,
cell_treated_1064,donor_1,single_treated,treated,batch_1,lane_3,-0.923,,
cell_treated_1065,donor_1,single_treated,treated,batch_1,lane_1,-0.8447,,
cell_treated_1066,donor_1,single_treated,treated,batch_1,lane_2,-0.344,,
cell_treated_1067,donor_1,single_treated,treated,batch_1,lane_3,-0.7801,,
cell_treated_1068,donor_1,single_treated,treated,batch_1,lane_1,-1.6934,,
cell_treated_1069,donor_1,single_treated,treated,batch_1,lane_2,-1.6089,,
cell_treated_1070,donor_1,single_treated,treated,batch_1,lane_3,-3.0188,,
cell_treated_1071,donor_1,single_treated,treated,batch_1,lane_1,-1.0691,,
cell_treated_1072,donor_1,single_treated,treated,batch_1,lane_2,-0.4151,,
cell_treated_1073,donor_1,single_treated,treated,batch_1,lane_3,-0.3703,,
cell_treated_1074,donor_1,single_treated,treated,batch_1,lane_1,-1.0214,,
cell_treated_1075,donor_1,single_treated,treated,batch_1,lane_2,-1.0742,,
cell_treated_1076,donor_1,single_treated,treated,batch_1,lane_3,0.0363,,
cell_treated_1077,donor_1,single_treated,treated,batch_1,lane_1,-0.8846,,
cell_treated_1078,donor_1,single_treated,treated,batch_1,lane_2,-0.1622,,
cell_treated_1079,donor_1,single_treated,treated,batch_1,lane_3,-0.3175,,
cell_treated_1080,donor_1,single_treated,treated,batch_1,lane_1,-0.6868,,
cell_treated_1081,donor_1,single_treated,treated,batch_1,lane_2,0.4064,,
cell_treated_1082,donor_1,single_treated,treated,batch_1,lane_3,-1.4727,,
cell_treated_1083,donor_1,single_treated,treated,batch_1,lane_1,-1.2589,,
cell_treated_1084,donor_1,single_treated,treated,batch_1,lane_2,-1.708,,
cell_treated_1085,donor_1,single_treated,treated,batch_1,lane_3,-1.6972,,
cell_treated_1086,donor_1,single_treated,treated,batch_1,lane_1,0.656,,
cell_treated_1087,donor_1,single_treated,treated,batch_1,lane_2,0.8593,,
cell_treated_1088,donor_1,single_treated,treated,batch_1,lane_3,-0.8771,,
cell_treated_1089,donor_1,single_treated,treated,batch_1,lane_1,-0.3318,,
cell_treated_1090,donor_1,single_treated,treated,batch_1,lane_2,0.2753,,
cell_treated_1091,donor_1,single_treated,treated,batch_1,lane_3,-0.0925,,
cell_treated_1092,donor_1,single_treated,treated,batch_1,lane_1,0.3053,,
cell_treated_1093,donor_1,single_treated,treated,batch_1,lane_2,-2.163,,
cell_treated_1094,donor_1,single_treated,treated,batch_1,lane_3,-1.5394,,
cell_treated_1095,donor_1,single_treated,treated,batch_1,lane_1,-0.4473,,
cell_treated_1096,donor_1,single_treated,treated,batch_1,lane_2,0.5353,,
cell_treated_1097,donor_1,single_treated,treated,batch_1,lane_3,-0.7961,,
cell_treated_1098,donor_1,single_treated,treated,batch_1,lane_1,-1.7584,,
cell_treated_1099,donor_1,single_treated,treated,batch_1,lane_2,-1.2545,,
cell_treated_1100,donor_1,single_treated,treated,batch_1,lane_3,-1.5606,,
cell_treated_1101,donor_1,single_treated,treated,batch_1,lane_1,-1.7583,,
cell_treated_1102,donor_1,single_treated,treated,batch_1,lane_2,0.6012,,
cell_treated_1103,donor_1,single_treated,treated,batch_1,lane_3,-1.5256,,
cell_treated_1104,donor_1,single_treated,treated,batch_1,lane_1,-0.8796,,
cell_treated_1105,donor_1,single_treated,treated,batch_1,lane_2,1.2624,,
cell_treated_1106,donor_1,single_treated,treated,batch_1,lane_3,0.2847,,
cell_treated_1107,donor_1,single_treated,treated,batch_1,lane_1,-0.5638,,
cell_treated_1108,donor_1,single_treated,treated,batch_1,lane_2,-1.5119,,
cell_treated_1109,donor_1,single_treated,treated,batch_1,lane_3,-0.4897,,
cell_treated_1110,donor_1,single_treated,treated,batch_1,lane_1,0.7217,,
cell_treated_1111,donor_1,single_treated,treated,batch_1,lane_2,-0.277,,
cell_treated_1112,donor_1,single_treated,treated,batch_1,lane_3,0.3615,,
cell_treated_1113,donor_1,single_treated,treated,batch_1,lane_1,-0.8019,,
cell_treated_1114,donor_1,single_treated,treated,batch_1,lane_2,-0.3837,,
cell_treated_1115,donor_1,single_treated,treated,batch_1,lane_3,-1.101,,
cell_treated_1116,donor_1,single_treated,treated,batch_1,lane_1,-0.4731,,
cell_treated_1117,donor_1,single_treated,treated,batch_1,lane_2,0.4004,,
cell_treated_1118,donor_1,single_treated,treated,batch_1,lane_3,-2.3311,,
cell_treated_1119,donor_1,single_treated,treated,batch_1,lane_1,-0.9625,,
cell_treated_1120,donor_1,single_treated,treated,batch_1,lane_2,-0.6597,,
cell_treated_1121,donor_1,single_treated,treated,batch_1,lane_3,-1.4711,,
cell_treated_1122,donor_1,single_treated,treated,batch_1,lane_1,-1.208,,
cell_treated_1123,donor_1,single_treated,treated,batch_1,lane_2,-0.1131,,
cell_treated_1124,donor_1,single_treated,treated,batch_1,lane_3,1.1016,,
cell_treated_1125,donor_1,single_treated,treated,batch_1,lane_1,-0.2705,,
cell_treated_1126,donor_1,single_treated,treated,batch_1,lane_2,-0.5739,,
cell_treated_1127,donor_1,single_treated,treated,batch_1,lane_3,-2.4514,,
cell_treated_1128,donor_1,single_treated,treated,batch_1,lane_1,1.0275,,
cell_treated_1129,donor_1,single_treated,treated,batch_1,lane_2,-0.8231,,
cell_treated_1130,donor_1,single_treated,treated,batch_1,lane_3,-0.9338,,
cell_treated_1131,donor_1,single_treated,treated,batch_1,lane_1,-2.0184,,
cell_treated_1132,donor_1,single_treated,treated,batch_1,lane_2,-0.9568,,
cell_treated_1133,donor_1,single_treated,treated,batch_1,lane_3,-1.9961,,
cell_treated_1134,donor_1,single_treated,treated,batch_1,lane_1,-0.829,,
cell_treated_1135,donor_1,single_treated,treated,batch_1,lane_2,-0.4337,,
cell_treated_1136,donor_1,single_treated,treated,batch_1,lane_3,-0.8688,,
cell_treated_1137,donor_1,single_treated,treated,batch_1,lane_1,-0.6203,,
cell_treated_1138,donor_1,single_treated,treated,batch_1,lane_2,-1.7518,,
cell_treated_1139,donor_1,single_treated,treated,batch_1,lane_3,0.5298,,
cell_treated_1140,donor_1,single_treated,treated,batch_1,lane_1,-1.5532,,
cell_treated_1141,donor_1,single_treated,treated,batch_1,lane_2,-2.7183,,
cell_treated_1142,donor_1,single_treated,treated,batch_1,lane_3,-1.0875,,
cell_treated_1143,donor_1,single_treated,treated,batch_1,lane_1,-1.6637,,
cell_treated_1144,donor_1,single_treated,treated,batch_1,lane_2,-1.9098,,
cell_treated_1145,donor_1,single_treated,treated,batch_1,lane_3,-1.2549,,
cell_treated_1146,donor_1,single_treated,treated,batch_1,lane_1,-0.6088,,
cell_treated_1147,donor_1,single_treated,treated,batch_1,lane_2,-2.0818,,
cell_treated_1148,donor_1,single_treated,treated,batch_1,lane_3,-1.0375,,
cell_treated_1149,donor_1,single_treated,treated,batch_1,lane_1,0.5267,,
cell_treated_1150,donor_1,single_treated,treated,batch_1,lane_2,-0.2173,,
cell_treated_1151,donor_1,single_treated,treated,batch_1,lane_3,-1.052,,
cell_treated_1152,donor_1,single_treated,treated,batch_1,lane_1,-0.7723,,
cell_treated_1153,donor_1,single_treated,treated,batch_1,lane_2,-1.0199,,
cell_treated_1154,donor_1,single_treated,treated,batch_1,lane_3,-0.9478,,
cell_treated_1155,donor_1,single_treated,treated,batch_1,lane_1,-0.1676,,
cell_treated_1156,donor_1,single_treated,treated,batch_1,lane_2,-0.9925,,
cell_treated_1157,donor_1,single_treated,treated,batch_1,lane_3,-3.3044,,
cell_treated_1158,donor_1,single_treated,treated,batch_1,lane_1,-0.9215,,
cell_treated_1159,donor_1,single_treated,treated,batch_1,lane_2,-1.7895,,
cell_treated_1160,donor_1,single_treated,treated,batch_1,lane_3,-0.2487,,
cell_treated_1161,donor_1,single_treated,treated,batch_1,lane_1,-1.5103,,
cell_treated_1162,donor_1,single_treated,treated,batch_1,lane_2,-0.7516,,
cell_treated_1163,donor_1,single_treated,treated,batch_1,lane_3,1.2773,,
cell_treated_1164,donor_1,single_treated,treated,batch_1,lane_1,-1.9469,,
cell_treated_1165,donor_1,single_treated,treated,batch_1,lane_2,-2.0246,,
cell_treated_1166,donor_1,single_treated,treated,batch_1,lane_3,-2.3115,,
cell_treated_1167,donor_1,single_treated,treated,batch_1,lane_1,-3.2949,,
cell_treated_1168,donor_1,single_treated,treated,batch_1,lane_2,-2.7785,,
cell_treated_1169,donor_1,single_treated,treated,batch_1,lane_3,-0.5355,,
cell_treated_1170,donor_1,single_treated,treated,batch_1,lane_1,-1.5381,,
cell_treated_1171,donor_1,single_treated,treated,batch_1,lane_2,-2.7682,,
cell_treated_1172,donor_1,single_treated,treated,batch_1,lane_3,-2.3826,,
cell_treated_1173,donor_1,single_treated,treated,batch_1,lane_1,-0.2827,,
cell_treated_1174,donor_1,single_treated,treated,batch_1,lane_2,-1.6753,,
cell_treated_1175,donor_1,single_treated,treated,batch_1,lane_3,-1.2668,,
cell_treated_1176,donor_1,single_treated,treated,batch_1,lane_1,-0.5695,,
cell_treated_1177,donor_1,single_treated,treated,batch_1,lane_2,0.4564,,
cell_treated_1178,donor_1,single_treated,treated,batch_1,lane_3,1.041,,
cell_treated_1179,donor_1,single_treated,treated,batch_1,lane_1,0.1324,,
cell_treated_1180,donor_1,single_treated,treated,batch_1,lane_2,-0.7564,,
cell_treated_1181,donor_1,single_treated,treated,batch_1,lane_3,-0.7158,,
cell_treated_1182,donor_1,single_treated,treated,batch_1,lane_1,0.9022,,
cell_treated_1183,donor_1,single_treated,treated,batch_1,lane_2,0.5286,,
cell_treated_1184,donor_1,single_treated,treated,batch_1,lane_3,-1.2105,,
cell_treated_1185,donor_1,single_treated,treated,batch_1,lane_1,-0.4423,,
cell_treated_1186,donor_1,single_treated,treated,batch_1,lane_2,-0.6131,,
cell_treated_1187,donor_1,single_treated,treated,batch_1,lane_3,-0.8476,,
cell_treated_1188,donor_1,single_treated,treated,batch_1,lane_1,-1.4,,
cell_treated_1189,donor_1,single_treated,treated,batch_1,lane_2,-2.2265,,
cell_treated_1190,donor_1,single_treated,treated,batch_1,lane_3,-1.434,,
cell_treated_1191,donor_1,single_treated,treated,batch_1,lane_1,-2.4441,,
cell_treated_1192,donor_1,single_treated,treated,batch_1,lane_2,0.3238,,
cell_treated_1193,donor_1,single_treated,treated,batch_1,lane_3,-0.3634,,
cell_treated_1194,donor_1,single_treated,treated,batch_1,lane_1,-2.106,,
cell_treated_1195,donor_1,single_treated,treated,batch_1,lane_2,0.4958,,
cell_treated_1196,donor_1,single_treated,treated,batch_1,lane_3,-0.0083,,
cell_treated_1197,donor_1,single_treated,treated,batch_1,lane_1,-2.8086,,
cell_treated_1198,donor_1,single_treated,treated,batch_1,lane_2,0.9414,,
cell_treated_1199,donor_1,single_treated,treated,batch_1,lane_3,-0.0901,,
cell_treated_1200,donor_1,single_treated,treated,batch_1,lane_1,1.1642,,
cell_treated_1201,donor_1,single_treated,treated,batch_1,lane_2,-2.1311,,
cell_treated_1202,donor_1,single_treated,treated,batch_1,lane_3,-0.3693,,
cell_treated_1203,donor_1,single_treated,treated,batch_1,lane_1,-0.4769,,
cell_treated_1204,donor_1,single_treated,treated,batch_1,lane_2,-0.6981,,
cell_treated_1205,donor_1,single_treated,treated,batch_1,lane_3,-0.7288,,
cell_treated_1206,donor_1,single_treated,treated,batch_1,lane_1,0.1533,,
cell_treated_1207,donor_1,single_treated,treated,batch_1,lane_2,-2.3944,,
cell_treated_1208,donor_1,single_treated,treated,batch_1,lane_3,-2.1421,,
cell_treated_1209,donor_1,single_treated,treated,batch_1,lane_1,-2.2942,,
cell_treated_1210,donor_1,single_treated,treated,batch_1,lane_2,-1.4577,,
cell_treated_1211,donor_1,single_treated,treated,batch_1,lane_3,-1.5055,,
cell_treated_1212,donor_1,single_treated,treated,batch_1,lane_1,-0.5326,,
cell_treated_1213,donor_1,single_treated,treated,batch_1,lane_2,-0.6335,,
cell_treated_1214,donor_1,single_treated,treated,batch_1,lane_3,-0.8687,,
cell_treated_1215,donor_1,single_treated,treated,batch_1,lane_1,-1.5766,,
cell_treated_1216,donor_1,single_treated,treated,batch_1,lane_2,-1.3419,,
cell_treated_1217,donor_1,single_treated,treated,batch_1,lane_3,0.0525,,
cell_treated_1218,donor_1,single_treated,treated,batch_1,lane_1,-0.1364,,
cell_treated_1219,donor_1,single_treated,treated,batch_1,lane_2,-0.7991,,
cell_treated_1220,donor_1,single_treated,treated,batch_1,lane_3,-1.2226,,
cell_treated_1221,donor_1,single_treated,treated,batch_1,lane_1,0.653,,
cell_treated_1222,donor_1,single_treated,treated,batch_1,lane_2,-1.4941,,
cell_treated_1223,donor_1,single_treated,treated,batch_1,lane_3,-0.2513,,
cell_treated_1224,donor_1,single_treated,treated,batch_1,lane_1,0.2536,,
cell_treated_1225,donor_1,single_treated,treated,batch_1,lane_2,-1.1655,,
cell_treated_1226,donor_1,single_treated,treated,batch_1,lane_3,-0.0746,,
cell_treated_1227,donor_1,single_treated,treated,batch_1,lane_1,-2.0157,,
cell_treated_1228,donor_1,single_treated,treated,batch_1,lane_2,0.1126,,
cell_treated_1229,donor_1,single_treated,treated,batch_1,lane_3,-0.7004,,
cell_treated_1230,donor_1,single_treated,treated,batch_1,lane_1,-2.4867,,
cell_treated_1231,donor_1,single_treated,treated,batch_1,lane_2,-0.2305,,
cell_treated_1232,donor_1,single_treated,treated,batch_1,lane_3,-1.7923,,
cell_treated_1233,donor_1,single_treated,treated,batch_1,lane_1,0.3818,,
cell_treated_1234,donor_1,single_treated,treated,batch_1,lane_2,-1.579,,
cell_treated_1235,donor_1,single_treated,treated,batch_1,lane_3,-1.0647,,
cell_treated_1236,donor_1,single_treated,treated,batch_1,lane_1,-0.617,,
cell_treated_1237,donor_1,single_treated,treated,batch_1,lane_2,-1.2324,,
cell_treated_1238,donor_1,single_treated,treated,batch_1,lane_3,-0.6404,,
cell_treated_1239,donor_1,single_treated,treated,batch_1,lane_1,-1.4533,,
cell_treated_1240,donor_1,single_treated,treated,batch_1,lane_2,-0.2282,,
cell_treated_1241,donor_1,single_treated,treated,batch_1,lane_3,-0.8945,,
cell_treated_1242,donor_1,single_treated,treated,batch_1,lane_1,-0.6889,,
cell_treated_1243,donor_1,single_treated,treated,batch_1,lane_2,-3.6526,,
cell_treated_1244,donor_1,single_treated,treated,batch_1,lane_3,0.2614,,
cell_treated_1245,donor_1,single_treated,treated,batch_1,lane_1,-0.8682,,
cell_treated_1246,donor_1,single_treated,treated,batch_1,lane_2,-2.6826,,
cell_treated_1247,donor_1,single_treated,treated,batch_1,lane_3,-0.8045,,
cell_treated_1248,donor_1,single_treated,treated,batch_1,lane_1,-0.4328,,
cell_treated_1249,donor_1,single_treated,treated,batch_1,lane_2,0.1707,,
cell_treated_1250,donor_1,single_treated,treated,batch_1,lane_3,-1.9827,,
cell_treated_1251,donor_1,single_treated,treated,batch_1,lane_1,0.647,,
cell_treated_1252,donor_1,single_treated,treated,batch_1,lane_2,-1.0594,,
cell_treated_1253,donor_1,single_treated,treated,batch_1,lane_3,1.4947,,
cell_treated_1254,donor_1,single_treated,treated,batch_1,lane_1,-1.0463,,
cell_treated_1255,donor_1,single_treated,treated,batch_1,lane_2,-0.2203,,
cell_treated_1256,donor_1,single_treated,treated,batch_1,lane_3,-1.2666,,
cell_treated_1257,donor_1,single_treated,treated,batch_1,lane_1,-2.0159,,
cell_treated_1258,donor_1,single_treated,treated,batch_1,lane_2,0.1967,,
cell_treated_1259,donor_1,single_treated,treated,batch_1,lane_3,0.0063,,
cell_treated_1260,donor_1,single_treated,treated,batch_1,lane_1,0.6385,,
cell_treated_1261,donor_1,single_treated,treated,batch_1,lane_2,-0.043,,
cell_treated_1262,donor_1,single_treated,treated,batch_1,lane_3,-1.4732,,
cell_treated_1263,donor_1,single_treated,treated,batch_1,lane_1,-2.5625,,
cell_treated_1264,donor_1,single_treated,treated,batch_1,lane_2,-1.5506,,
cell_treated_1265,donor_1,single_treated,treated,batch_1,lane_3,-1.575,,
cell_treated_1266,donor_1,single_treated,treated,batch_1,lane_1,-1.7152,,
cell_treated_1267,donor_1,single_treated,treated,batch_1,lane_2,-0.3176,,
cell_treated_1268,donor_1,single_treated,treated,batch_1,lane_3,-0.5722,,
cell_treated_1269,donor_1,single_treated,treated,batch_1,lane_1,-1.1698,,
cell_treated_1270,donor_1,single_treated,treated,batch_1,lane_2,-0.7274,,
cell_treated_1271,donor_1,single_treated,treated,batch_1,lane_3,-1.0456,,
cell_treated_1272,donor_1,single_treated,treated,batch_1,lane_1,-0.6872,,
cell_treated_1273,donor_1,single_treated,treated,batch_1,lane_2,-0.1479,,
cell_treated_1274,donor_1,single_treated,treated,batch_1,lane_3,0.0594,,
cell_treated_1275,donor_1,single_treated,treated,batch_1,lane_1,-1.5859,,
cell_treated_1276,donor_1,single_treated,treated,batch_1,lane_2,-2.4068,,
cell_treated_1277,donor_1,single_treated,treated,batch_1,lane_3,0.5274,,
cell_treated_1278,donor_1,single_treated,treated,batch_1,lane_1,-0.7855,,
cell_treated_1279,donor_1,single_treated,treated,batch_1,lane_2,0.2057,,
cell_treated_1280,donor_1,single_treated,treated,batch_1,lane_3,-2.5431,,
cell_treated_1281,donor_1,single_treated,treated,batch_1,lane_1,-1.23,,
cell_treated_1282,donor_1,single_treated,treated,batch_1,lane_2,-0.8729,,
cell_treated_1283,donor_1,single_treated,treated,batch_1,lane_3,-2.3415,,
cell_treated_1284,donor_1,single_treated,treated,batch_1,lane_1,-1.4159,,
cell_treated_1285,donor_1,single_treated,treated,batch_1,lane_2,-0.1755,,
cell_treated_1286,donor_1,single_treated,treated,batch_1,lane_3,0.1786,,
cell_treated_1287,donor_1,single_treated,treated,batch_1,lane_1,0.6941,,
cell_treated_1288,donor_1,single_treated,treated,batch_1,lane_2,-1.7636,,
cell_treated_1289,donor_1,single_treated,treated,batch_1,lane_3,-2.3013,,
cell_treated_1290,donor_1,single_treated,treated,batch_1,lane_1,-0.3795,,
cell_treated_1291,donor_1,single_treated,treated,batch_1,lane_2,0.0405,,
cell_treated_1292,donor_1,single_treated,treated,batch_1,lane_3,-0.707,,
cell_treated_1293,donor_1,single_treated,treated,batch_1,lane_1,-2.2015,,
cell_treated_1294,donor_1,single_treated,treated,batch_1,lane_2,-0.1179,,
cell_treated_1295,donor_1,single_treated,treated,batch_1,lane_3,-0.1074,,
